URL,更新日,タイトル,本文
https://www.inorimachi.com/fc_news/2026/0415150000.html,2026.04.15,「野外ライブ2026」会員先行優先予約のご案内,"9月12日(土)、13日(日)に開催の山梨県・富士急ハイランド コニファーフォレスト公演のファンクラブ会員チケット先行優先予約が決定いたしました！
>> 公演情報はこちら！
●申し込み詳細
《申込受付期間》
4月28日(火)15:00～5月12日(火)17:00
《申込制限枚数》
各公演4枚まで
《当落発表》
5月20日(水)15:00予定
《入金期間》
5月20日(水)15:00～5月26日(火)23:59
●申し込み方法
チケット販売サイト「TAPIRS TICKET」を利用した電子チケットによる受付です。
チケットはファミリーマート(Famiパス)での発券が必要となります。
《受付ページ》
ファンクラブページメニュー内「チケット」より、該当の受付バナーをクリックの上、画面の案内に従ってお手続きください。
※ファンクラブ会員限定のチケット受付となりますため、「TAPIRS TICKET」内「受付一覧」には受付ページは表示されません。
【ご注意】
※「
TAPIRS MEMBERS
」への会員登録が必要となります。
TAPIRS MEMBERSの会員情報は、いのりまちの会員情報と同一の内容でご登録をお願いいたします。また、会員登録済みの方も、ご登録の内容が最新の情報と一致しているかご確認をお願いいたします。TAPIRS MEMBERSの会員情報といのりまちの会員情報の内容が一致しない場合は落選となる場合がありますので、ご注意ください。
※チケットのお申込み・当落結果確認・ご入金には、各期間において会員期限内である必要があります。
※受付ページ記載の注意事項を必ずご確認ください。ご了承いただきました上でのお手続きとなります。
※受付は先着順ではございません。申し込み者多数の場合、抽選にて当落を決定いたします。
※複数公演当選された場合、当選されたすべてのチケットをご購入いただきます。
※受付開始・終了間際は、アクセスが集中し繋がりにくくなる場合もございます。時間に余裕をもってお手続きください。
※いかなる理由におきましても、申込受付期間終了後の申込み・キャンセル・変更はできません。
ご不明な点のある方は、必ず申込受付期間内にファンクラブまでお問い合わせください。
※本受付では、チケットリセールシステムを実施予定です。詳細につきましては改めてご案内いたします。
----------------------------
♪入会をご検討の方へ
チケットの申込受付期間終了までに、ファンクラブページより【クレジットカード決済・コンビニ／ペイジー支払】にてご入会(入金完了まで)いただきますとチケットのお申し込みが可能です！
さらに、5月12日(火)までにご入会いただいた方には会報誌を先着でプレゼント☆
>> ご入会はこちらから！
【ご注意】
※Loppi／ローソンチケット、郵便振込からのお手続きは期日が異なります。
下記期日を過ぎた場合、チケットはお申し込みいただけません。ご注意ください。
・Loppi／ローソンチケット：5月10日(日)
・郵便振込：5月10日(日)
※チケット申込受付期間は5月12日(火)17:00に終了します。時間に余裕を持ってお手続きください。
【お問い合わせ先】
●「TAPIRS TICKET」に関するお問い合わせ先
チケットインフォメーション
お問い合わせフォーム
※申し込み方法・ 当落確認・支払い方法・チケット発券に関するお問い合わせ先になります。
※お問い合わせの際は公演名欄に『水瀬いのりライブ2026』とご入力ください。
●ファンクラブ会員ページログイン・その他に関するお問い合わせ先
水瀬いのりオフィシャルファンクラブ「いのりまち」
MAIL：
contact@inorimachi.com
※お名前のないメールにはお返事いたしかねます。（会員の方は会員番号もご明記ください）
※メールでのお問い合わせは、返信までに最大1週間ほどお時間がかかります。
※お問い合せの前にファンクラブからのメールを受信できるよう、下記メールアドレスの受信設定をお願いいたします。
・contact@inorimachi.com
・mail@inorimachi.com"
https://www.inorimachi.com/fc_news/2026/0420150000.html,2026.04.20,まちの新聞「2026年カレンダー撮影～3月＆4月編～」更新！,"ファンクラブページ内
「まちの新聞」
で
「2026年カレンダー撮影～3月＆4月編～」
を公開しました！撮影当日の様子をレポート！ぜひチェックしてみてください♪"
https://www.inorimachi.com/fc_news/2026/0420150001.html,2026.04.20,"「まちの映画館～町内""生""放送～」放送決定！　※4/29更新","「まちの映画館～町内""生""放送～」の次回放送が決定しました！
【まちの映画館～町内""生""放送～】
日時：4月29日(水・祝) 20:30頃
※オンライン生配信です。
※配信時間は変更になる可能性がございます。また、前後する可能性もございますのでご了承ください。
※アーカイブは2026年5月25日(月)23:59までを予定しております。
●視聴方法
ファンクラブページ内
「まちの映画館」
よりご覧いただけます。
●注意事項
・動画配信・視聴にはタイムラグが生じる場合がございます。
・途中から視聴した場合はその時点からのライブ配信となり、時間を戻しての再生はできませんのでご了承ください。
・コメントがうまく送信されない場合がございます。その際はご視聴するブラウザやデバイスを変更してお試しください。
・同じ内容のコメントを続けて投稿するのはお控えください。
・ご視聴に関わるインターネット通信費用はお客様のご負担となります。
・動画配信となりデータ通信量が多くなることが想定されるため、安定したインターネット環境(Wi-Fi等)のご利用を推奨いたします。
・配信には機材・回線等、最善の準備を行い実施しますが、生配信である特性上、不慮の一時中断や乱れなどが起こる可能性がある点、ご了承ください。
・お客様のインターネット環境に伴う閲覧の不具合に関しては対応は一切できかねます。
・本配信は配信プラットフォーム「Vimeo」を使用します。ご視聴の推奨環境は
こちら
よりご確認ください。
・日本国外からご視聴の際は、
「Vimeo」の視聴対応地域
にご注意ください。
・本配信の撮影、録音及び録画は一切禁止させていただきます。
また、無断転載、複製、加工、再配布する行為もご遠慮ください(ウェブサイト・SNSを含む)。"
https://www.inorimachi.com/fc_news/2026/0428150000.html,2026.04.28,「野外ライブ2026」会員先行優先予約受付開始のご案内,"9月12日(土)、13日(日)に開催の山梨県・富士急ハイランド コニファーフォレスト公演のファンクラブ会員チケット先行優先予約の受付を開始いたしました！
>> 公演情報はこちら！
●申し込み詳細
《申込受付期間》
4月28日(火)15:00～5月12日(火)17:00
《申込制限枚数》
各公演4枚まで
《当落発表》
5月20日(水)15:00予定
《入金期間》
5月20日(水)15:00～5月26日(火)23:59
●申し込み方法
チケット販売サイト「TAPIRS TICKET」を利用した電子チケットによる受付です。
チケットはファミリーマート(Famiパス)での発券が必要となります。
《受付ページ》
ファンクラブページメニュー内「チケット」より、該当の受付バナーをクリックの上、画面の案内に従ってお手続きください。
※ファンクラブ会員限定のチケット受付となりますため、「TAPIRS TICKET」内「受付一覧」には受付ページは表示されません。
【ご注意】
※「
TAPIRS MEMBERS
」への会員登録が必要となります。
TAPIRS MEMBERSの会員情報は、いのりまちの会員情報と同一の内容でご登録をお願いいたします。また、会員登録済みの方も、ご登録の内容が最新の情報と一致しているかご確認をお願いいたします。TAPIRS MEMBERSの会員情報といのりまちの会員情報の内容が一致しない場合は落選となる場合がありますので、ご注意ください。
※チケットのお申込み・当落結果確認・ご入金・公演へのご参加は、各期間において会員期限内である必要があります。
※受付ページ記載の注意事項を必ずご確認ください。ご了承いただきました上でのお手続きとなります。
※受付は先着順ではございません。申し込み者多数の場合、抽選にて当落を決定いたします。
※複数公演当選された場合、当選されたすべてのチケットをご購入いただきます。
※受付開始・終了間際は、アクセスが集中し繋がりにくくなる場合もございます。時間に余裕をもってお手続きください。
※いかなる理由におきましても、申込受付期間終了後の申込み・キャンセル・変更はできません。
ご不明な点のある方は、必ず申込受付期間内にファンクラブまでお問い合わせください。
※本受付では、チケットリセールシステムを実施予定です。詳細につきましては改めてご案内いたします。
----------------------------
♪入会をご検討の方へ
チケットの申込受付期間終了までに、ファンクラブページより【クレジットカード決済・コンビニ／ペイジー支払】にてご入会(入金完了まで)いただきますとチケットのお申し込みが可能です！
さらに、5月12日(火)までにご入会いただいた方には会報誌を先着でプレゼント☆
>> ご入会はこちらから！
【ご注意】
※Loppi／ローソンチケット、郵便振込からのお手続きは期日が異なります。
下記期日を過ぎた場合、チケットはお申し込みいただけません。ご注意ください。
・Loppi／ローソンチケット：5月10日(日)
・郵便振込：5月10日(日)
※チケット申込受付期間は5月12日(火)17:00に終了します。時間に余裕を持ってお手続きください。
【お問い合わせ先】
●「TAPIRS TICKET」に関するお問い合わせ先
チケットインフォメーション
お問い合わせフォーム
※申し込み方法・ 当落確認・支払い方法・チケット発券に関するお問い合わせ先になります。
※お問い合わせの際は公演名欄に『水瀬いのりライブ2026』とご入力ください。
●ファンクラブ会員ページログイン・その他に関するお問い合わせ先
水瀬いのりオフィシャルファンクラブ「いのりまち」
MAIL：
contact@inorimachi.com
※お名前のないメールにはお返事いたしかねます。（会員の方は会員番号もご明記ください）
※メールでのお問い合わせは、返信までに最大1週間ほどお時間がかかります。
※お問い合せの前にファンクラブからのメールを受信できるよう、下記メールアドレスの受信設定をお願いいたします。
・contact@inorimachi.com
・mail@inorimachi.com"
https://www.inorimachi.com/fc_news/2026/0508150000.html,2026.05.08,まちの新聞「2026年カレンダー撮影～5月＆6月編～」更新！,"ファンクラブページ内
「まちの新聞」
で
「2026年カレンダー撮影～5月＆6月編～」
を公開しました！撮影当日の様子をレポート！ぜひチェックしてみてください♪"
https://www.inorimachi.com/fc_news/2026/0518150000.html,2026.05.18,"「まちの映画館～町内""生""放送～」放送決定！　※5/28更新","「まちの映画館～町内""生""放送～」の次回放送が決定しました！
【まちの映画館～町内""生""放送～】
日時：5月28日(木) 21:00頃
※オンライン生配信です。
※配信時間は変更になる可能性がございます。また、前後する可能性もございますのでご了承ください。
※アーカイブは2026年6月19日(金)23:59までを予定しております。
●視聴方法
ファンクラブページ内
「まちの映画館」
よりご覧いただけます。
●注意事項
・動画配信・視聴にはタイムラグが生じる場合がございます。
・途中から視聴した場合はその時点からのライブ配信となり、時間を戻しての再生はできませんのでご了承ください。
・コメントがうまく送信されない場合がございます。その際はご視聴するブラウザやデバイスを変更してお試しください。
・同じ内容のコメントを続けて投稿するのはお控えください。
・ご視聴に関わるインターネット通信費用はお客様のご負担となります。
・動画配信となりデータ通信量が多くなることが想定されるため、安定したインターネット環境(Wi-Fi等)のご利用を推奨いたします。
・配信には機材・回線等、最善の準備を行い実施しますが、生配信である特性上、不慮の一時中断や乱れなどが起こる可能性がある点、ご了承ください。
・お客様のインターネット環境に伴う閲覧の不具合に関しては対応は一切できかねます。
・本配信は配信プラットフォーム「Vimeo」を使用します。ご視聴の推奨環境は
こちら
よりご確認ください。
・日本国外からご視聴の際は、
「Vimeo」の視聴対応地域
にご注意ください。
・本配信の撮影、録音及び録画は一切禁止させていただきます。
また、無断転載、複製、加工、再配布する行為もご遠慮ください(ウェブサイト・SNSを含む)。"
https://www.inorimachi.com/fc_news/2026/0520150000.html,2026.05.20,「野外ライブ2026」会員先行優先予約当落結果のご案内,"「Inori Minase OPEN AIR LIVE 2026 Summer Challenger」ファンクラブ会員チケット先行優先予約にお申し込みいただきました方へ、当落結果のご案内を開始いたしました。
●当落確認・入金期間
5月20日(水)15:00～5月26日(火)23:59
●当落結果について
チケット販売サイト「TAPIRS TICKET」内
「チケット申込み履歴」
よりご確認いただけます。
また、チケット受付サイト「TAPIRS MEMBERS」にご登録いただいたメールアドレス宛に『抽選結果のお知らせ』メールをお送りしております。
※ファンクラブページメニュー内「チケット」より、該当の受付バナーをクリックいただくことでもログインが可能です。
●お支払いについて
詳細につきましては下記ページの「支払いについて」よりご確認ください。
https://faq.tks.re-tapirs.com/hc/ja/categories/9612413336591-TAPIRS-TICKET
【ご注意】
・チケットのお申し込み・当落結果確認・ご入金には、各期間において会員期限内である必要があります。
・公演終了後まで「TAPIRS MEMBERS」の会員登録は削除されないようお願いいたします。
・ファンクラブページ内では当落結果は確認できません。ご注意ください。
・いかなる理由におきましても、当選されたチケットのキャンセル・変更はできません。
・複数公演当選された場合、当選されたすべてのチケットをご購入いただきます。
・当落結果メール未着によるチケット代の未入金等には対応をいたしかねます。
・入金に不備・不明な点がある場合、選択した決済方法以外での入金や支払期限後の入金はすべて手数料を差し引き返金いたします。
その際、当選は無効となりチケットのご用意はできかねます。
・当選確定後、入金期間内にチケット代金の入金がない場合、今後ファンクラブで取り扱うオリジナルグッズ・チケット等の購入をお断りいたします。
【お問い合わせ先】
●「TAPIRS TICKET」に関するお問い合わせ先
チケットインフォメーション
お問い合わせフォーム
※申し込み方法・当落確認・支払い方法・チケット発券に関するお問い合わせ先になります。
※お問い合わせの際は公演名欄に『水瀬いのりライブ2026』とご入力ください。
●ファンクラブ会員ページログイン・その他に関するお問い合わせ先
水瀬いのりオフィシャルファンクラブ「いのりまち」
MAIL：
contact@inorimachi.com
※お名前のないメールにはお返事いたしかねます。（会員の方は会員番号もご明記ください）
※メールでのお問い合わせは、返信までに最大1週間ほどお時間がかかります。
※お問い合せの前にファンクラブからのメールを受信できるよう、下記メールアドレスの受信設定をお願いいたします。
・contact@inorimachi.com
・mail@inorimachi.com"
https://www.inorimachi.com/fc_news/2026/0525150000.html,2026.05.25,ファンクラブ会報「いのりまちだより」34号発行決定！,"ファンクラブ会報
「いのりまちだより」34号
の発行が決定しました！
34号の発送は6月下旬を予定しております。
今回は「いのりまち町民集会2026」特集！
グッズ撮影の裏側やイベントの模様をお届けします☆
その他、イベントレポートや町民さんと町長の交流コーナーなど、ここでしか見られない情報が満載の会報です♪
住所変更を希望される方は
【6月4日(木)12:00まで】
に
ファンクラブページログイン後、「まち役場」よりお手続きください。
住所変更がない方も、今一度ご登録内容のご確認をお願いいたします。
----------
●「いのりまち町民集会2026」配信チケットをご購入の方へ
特典の同封を予定しております。
----------
●2026年3月9日(月)～2026年6月3日(水)までにご継続された方へ
継続特典の同封を予定しております。
※6月4日(木)以降にご継続手続きをされた方への継続特典のお届けは、
次回会報誌と同封しての発送を予定しており、最大で3ヶ月ほどお時間をいただく場合がございます。
----------
※会報34号は、6月30日(火)までにご入会(入金完了まで)くださった方にお送りします。
※変更手続きがなく発送物未着のお問い合わせをいただいた場合、対応をいたしかねます。
※発送完了後は、まちの回覧板にてお知らせします。"
https://www.inorimachi.com/fc_news/2026/0528150000.html,2026.05.28,「Inori Minase OPEN AIR LIVE 2026 Summer Challenger」会員先行優先予約2次受付のご案内,"「Inori Minase OPEN AIR LIVE 2026 Summer Challenger」のファンクラブ会員チケット先行優先予約2次受付が決定いたしました！
>> 公演情報はこちら！
●申し込み詳細
《申込受付期間》
6月1日(月)15:00～6月11日(木)17:00
《申込制限枚数》
各公演4枚まで
《当落発表》
6月19日(金)15:00予定
《入金期間》
6月19日(金)15:00～6月26日(金)23:59
●申し込み方法
チケット販売サイト「TAPIRS TICKET」を利用した電子チケットによる受付です。
チケットはファミリーマート(Famiパス)での発券が必要となります。
《受付ページ》
ファンクラブページメニュー内「チケット」より、該当の受付バナーをクリックの上、画面の案内に従ってお手続きください。
※ファンクラブ会員限定のチケット受付となりますため、「TAPIRS TICKET」内「受付一覧」には受付ページは表示されません。
【ご注意】
※「
TAPIRS MEMBERS
」への会員登録が必要となります。
TAPIRS MEMBERSの会員情報は、いのりまちの会員情報と同一の内容でご登録をお願いいたします。また、会員登録済みの方も、ご登録の内容が最新の情報と一致しているかご確認をお願いいたします。TAPIRS MEMBERSの会員情報といのりまちの会員情報の内容が一致しない場合は落選となる場合がありますので、ご注意ください。
※チケットのお申込み・当落結果確認・ご入金には、各期間において会員期限内である必要があります。
※受付ページ記載の注意事項を必ずご確認ください。ご了承いただきました上でのお手続きとなります。
※受付は先着順ではございません。申し込み者多数の場合、抽選にて当落を決定いたします。
※複数公演当選された場合、当選されたすべてのチケットをご購入いただきます。
※受付開始・終了間際は、アクセスが集中し繋がりにくくなる場合もございます。時間に余裕をもってお手続きください。
※いかなる理由におきましても、申込受付期間終了後の申込み・キャンセル・変更はできません。
ご不明な点のある方は、必ず申込受付期間内にファンクラブまでお問い合わせください。
※本受付では、チケットリセールシステムを実施予定です。詳細につきましては改めてご案内いたします。
----------------------------
♪入会をご検討の方へ
チケットの申込受付期間終了までに、ファンクラブページより【クレジットカード決済・コンビニ／ペイジー支払】にてご入会(入金完了まで)いただきますとチケットのお申し込みが可能です！
さらに、6月11日(木)までにご入会いただいた方には会報誌33号を先着でプレゼント☆
>> ご入会はこちらから！
【ご注意】
※Loppi／ローソンチケット、郵便振込からのお手続きは期日が異なります。
下記期日を過ぎた場合、チケットはお申し込みいただけません。ご注意ください。
・Loppi／ローソンチケット：6月7日(日)
・郵便振込：6月7日(日)
※チケット申込受付期間は6月11日(木)17:00に終了します。時間に余裕を持ってお手続きください。
【お問い合わせ先】
●「TAPIRS TICKET」に関するお問い合わせ先
チケットインフォメーション
お問い合わせフォーム
※申し込み方法・ 当落確認・支払い方法・チケット発券に関するお問い合わせ先になります。
※お問い合わせの際は公演名欄に『水瀬いのりライブ2026』とご入力ください。
●ファンクラブ会員ページログイン・その他に関するお問い合わせ先
水瀬いのりオフィシャルファンクラブ「いのりまち」
MAIL：
contact@inorimachi.com
※お名前のないメールにはお返事いたしかねます。（会員の方は会員番号もご明記ください）
※メールでのお問い合わせは、返信までに最大1週間ほどお時間がかかります。
※お問い合せの前にファンクラブからのメールを受信できるよう、下記メールアドレスの受信設定をお願いいたします。
・contact@inorimachi.com
・mail@inorimachi.com"
https://www.inorimachi.com/fc_news/2026/0601150000.html,2026.06.01,「Inori Minase OPEN AIR LIVE 2026 Summer Challenger」会員先行優先予約2次受付開始のご案内,"「Inori Minase OPEN AIR LIVE 2026 Summer Challenger」のファンクラブ会員チケット先行優先予約2次受付を開始いたしました！
>> 公演情報はこちら！
●申し込み詳細
《申込受付期間》
6月1日(月)15:00～6月11日(木)17:00
《申込制限枚数》
各公演4枚まで
《当落発表》
6月19日(金)15:00予定
《入金期間》
6月19日(金)15:00～6月26日(金)23:59
●申し込み方法
チケット販売サイト「TAPIRS TICKET」を利用した電子チケットによる受付です。
チケットはファミリーマート(Famiパス)での発券が必要となります。
《受付ページ》
ファンクラブページメニュー内「チケット」より、該当の受付バナーをクリックの上、画面の案内に従ってお手続きください。
※ファンクラブ会員限定のチケット受付となりますため、「TAPIRS TICKET」内「受付一覧」には受付ページは表示されません。
【ご注意】
※「
TAPIRS MEMBERS
」への会員登録が必要となります。
TAPIRS MEMBERSの会員情報は、いのりまちの会員情報と同一の内容でご登録をお願いいたします。また、会員登録済みの方も、ご登録の内容が最新の情報と一致しているかご確認をお願いいたします。TAPIRS MEMBERSの会員情報といのりまちの会員情報の内容が一致しない場合は落選となる場合がありますので、ご注意ください。
※チケットのお申込み・当落結果確認・ご入金には、各期間において会員期限内である必要があります。
※受付ページ記載の注意事項を必ずご確認ください。ご了承いただきました上でのお手続きとなります。
※受付は先着順ではございません。申し込み者多数の場合、抽選にて当落を決定いたします。
※複数公演当選された場合、当選されたすべてのチケットをご購入いただきます。
※受付開始・終了間際は、アクセスが集中し繋がりにくくなる場合もございます。時間に余裕をもってお手続きください。
※いかなる理由におきましても、申込受付期間終了後の申込み・キャンセル・変更はできません。
ご不明な点のある方は、必ず申込受付期間内にファンクラブまでお問い合わせください。
※本受付では、チケットリセールシステムを実施予定です。詳細につきましては改めてご案内いたします。
----------------------------
♪入会をご検討の方へ
チケットの申込受付期間終了までに、ファンクラブページより【クレジットカード決済・コンビニ／ペイジー支払】にてご入会(入金完了まで)いただきますとチケットのお申し込みが可能です！
さらに、6月11日(木)までにご入会いただいた方には会報33号を先着でプレゼント☆
>> ご入会はこちらから！
【ご注意】
※Loppi／ローソンチケット、郵便振込からのお手続きは期日が異なります。
下記期日を過ぎた場合、チケットはお申し込みいただけません。ご注意ください。
・Loppi／ローソンチケット：6月7日(日)
・郵便振込：6月7日(日)
※チケット申込受付期間は6月11日(木)17:00に終了します。時間に余裕を持ってお手続きください。
【お問い合わせ先】
●「TAPIRS TICKET」に関するお問い合わせ先
チケットインフォメーション
お問い合わせフォーム
※申し込み方法・ 当落確認・支払い方法・チケット発券に関するお問い合わせ先になります。
※お問い合わせの際は公演名欄に『水瀬いのりライブ2026』とご入力ください。
●ファンクラブ会員ページログイン・その他に関するお問い合わせ先
水瀬いのりオフィシャルファンクラブ「いのりまち」
MAIL：
contact@inorimachi.com
※お名前のないメールにはお返事いたしかねます。（会員の方は会員番号もご明記ください）
※メールでのお問い合わせは、返信までに最大1週間ほどお時間がかかります。
※お問い合せの前にファンクラブからのメールを受信できるよう、下記メールアドレスの受信設定をお願いいたします。
・contact@inorimachi.com
・mail@inorimachi.com"
https://www.inorimachi.com/fc_news/2026/0603150000.html,2026.06.03,"「まちの映画館～町内""生""放送～」放送決定！　※6/9更新","「まちの映画館～町内""生""放送～」の次回放送が決定しました！
【まちの映画館～町内""生""放送～】
日時：6月9日(火) 19:00頃
※オンライン生配信です。
※配信時間は変更になる可能性がございます。また、前後する可能性もございますのでご了承ください。
※アーカイブは2026年7月10日(金)23:59までを予定しております。
●視聴方法
ファンクラブページ内
「まちの映画館」
よりご覧いただけます。
●注意事項
・動画配信・視聴にはタイムラグが生じる場合がございます。
・途中から視聴した場合はその時点からのライブ配信となり、時間を戻しての再生はできませんのでご了承ください。
・コメントがうまく送信されない場合がございます。その際はご視聴するブラウザやデバイスを変更してお試しください。
・同じ内容のコメントを続けて投稿するのはお控えください。
・ご視聴に関わるインターネット通信費用はお客様のご負担となります。
・動画配信となりデータ通信量が多くなることが想定されるため、安定したインターネット環境(Wi-Fi等)のご利用を推奨いたします。
・配信には機材・回線等、最善の準備を行い実施しますが、生配信である特性上、不慮の一時中断や乱れなどが起こる可能性がある点、ご了承ください。
・お客様のインターネット環境に伴う閲覧の不具合に関しては対応は一切できかねます。
・本配信は配信プラットフォーム「Vimeo」を使用します。ご視聴の推奨環境は
こちら
よりご確認ください。
・日本国外からご視聴の際は、
「Vimeo」の視聴対応地域
にご注意ください。
・本配信の撮影、録音及び録画は一切禁止させていただきます。
また、無断転載、複製、加工、再配布する行為もご遠慮ください(ウェブサイト・SNSを含む)。"
https://www.inorimachi.com/fc_news/2026/0605150000.html,2026.06.05,まちの新聞「『いのりまち町民集会2026』イベントレポート編」更新！,"ファンクラブページ内
「まちの新聞」
で
「『いのりまち町民集会2026』イベントレポート編」
を公開しました！
3月に開催されました『いのりまち町民集会2026』の様子をお届けします♪
町長のお友達、大西沙織さん、加隈亜衣さん、日高里菜さんをお招きしトークやゲームを楽しみました！
アットホームなイベントの様子をぜひご覧ください。"
https://www.inorimachi.com/fc_news/2026/0619150000.html,2026.06.19,「Inori Minase OPEN AIR LIVE 2026 Summer Challenger」会員先行優先予約2次受付当落結果のご案内,"「Inori Minase OPEN AIR LIVE 2026 Summer Challenger」ファンクラブ会員チケット先行優先予約2次受付にお申し込みいただきました方へ、当落結果のご案内を開始いたしました。
●当落確認・入金期間
6月19日(金)15:00～6月26日(金)23:59
●当落結果について
チケット販売サイト「TAPIRS TICKET」内
「チケット申込み履歴」
よりご確認いただけます。
また、チケット受付サイト「TAPIRS MEMBERS」にご登録いただいたメールアドレス宛に『抽選結果のお知らせ』メールをお送りしております。
※ファンクラブページメニュー内「チケット」より、該当の受付バナーをクリックいただくことでもログインが可能です。
●お支払いについて
詳細につきましては下記ページの「支払いについて」よりご確認ください。
https://faq.tks.re-tapirs.com/hc/ja/categories/9612413336591-TAPIRS-TICKET
【ご注意】
・チケットのお申し込み・当落結果確認・ご入金には、各期間において会員期限内である必要があります。
・公演終了後まで「TAPIRS MEMBERS」の会員登録は削除されないようお願いいたします。
・ファンクラブページ内では当落結果は確認できません。ご注意ください。
・いかなる理由におきましても、当選されたチケットのキャンセル・変更はできません。
・複数公演当選された場合、当選されたすべてのチケットをご購入いただきます。
・当落結果メール未着によるチケット代の未入金等には対応をいたしかねます。
・入金に不備・不明な点がある場合、選択した決済方法以外での入金や支払期限後の入金はすべて手数料を差し引き返金いたします。
その際、当選は無効となりチケットのご用意はできかねます。
・当選確定後、入金期間内にチケット代金の入金がない場合、今後ファンクラブで取り扱うオリジナルグッズ・チケット等の購入をお断りいたします。
【お問い合わせ先】
●「TAPIRS TICKET」に関するお問い合わせ先
チケットインフォメーション
お問い合わせフォーム
※申し込み方法・当落確認・支払い方法・チケット発券に関するお問い合わせ先になります。
※お問い合わせの際は公演名欄に『水瀬いのりライブ2026』とご入力ください。
●ファンクラブ会員ページログイン・その他に関するお問い合わせ先
水瀬いのりオフィシャルファンクラブ「いのりまち」
MAIL：
contact@inorimachi.com
※お名前のないメールにはお返事いたしかねます。（会員の方は会員番号もご明記ください）
※メールでのお問い合わせは、返信までに最大1週間ほどお時間がかかります。
※お問い合せの前にファンクラブからのメールを受信できるよう、下記メールアドレスの受信設定をお願いいたします。
・contact@inorimachi.com
・mail@inorimachi.com"
https://www.inorimachi.com/fc_news/2026/0625150000.html,2026.06.25,ファンクラブ会報「いのりまちだより」投稿受付開始！,"ファンクラブ会報「いのりまちだより」35号の投稿受付を開始いたしました！
町長へのメッセージやライブ、アニメ、イベント、会報の感想、イラストやコーナーへの投稿などなど、みなさんのおたよりをお送りください♪
【ファンクラブページからの投稿】
ファンクラブページログイン後、「ポスト」からご投稿ください。
投稿締切：2026年7月28日(火)18:00
【郵便での投稿】
〒160-0023
東京都新宿区西新宿1-19-6 山手新宿ビル11F
水瀬いのりオフィシャルファンクラブ「いのりまち」○○○(各コーナー名)係
投稿締切：2026年7月28日(火)必着
たくさんの投稿、お待ちしております♪"
https://www.inorimachi.com/fc_news/2026/0625150001.html,2026.06.25,ファンクラブ会報「いのりまちだより」34号発送開始のお知らせ,"ファンクラブ会報「いのりまちだより」34号の発送を、6月25日(木)に開始いたしました！
2026年7月9日(木)
になりましてもお手元に届かない場合は、
下記期間内にファンクラブまでお問い合わせください。
■未着問い合わせ期間
2026年7月9日(木)～7月23日(木)
※こちらの問い合わせ期間は6月17日(水)までにご入会・ご継続いただいた方を対象としております。
6月18日(木)以降にご入会・ご継続いただいた方は発送完了メール記載の未着問い合わせ期間をご確認ください。
■お問い合わせ先
MAIL：contact@inorimachi.com
件名：会報34号未着
本文：会員番号・氏名・住所・お問い合わせの詳細
----------
●「いのりまち町民集会2026」配信チケットをご購入の方へ
特典を同封しております。
----------
●2026年3月9日(月)～6月3日(水)までにご継続された方へ
継続特典を同封しております。
※6月4日(木)以降にご継続手続きをされた方への継続特典のお届けは、
次回会報誌と同封しての発送を予定しており、最大で3ヶ月ほどお時間をいただく場合がございます。
----------
※未着問い合わせ期間以降にご連絡をいただきましても対応いたしかねますのでご注意ください。
※初回発送は、6月17日(水)までにご入会手続きを完了された方が対象です。
※6月18日(木)以降にご入会いただいた方へは、7月中旬より順次発送いたします。
※6月末までにご入会いただいた方を対象に発送いたします。
※会報投稿は【6月25日(木)15:00】より「ポスト」にて受付中です。"
https://www.inorimachi.com/fc_news/2026/0703150000.html,2026.07.03,まちの新聞「『いのりまちだより』34号 出張版」更新！,"ファンクラブページ内
「まちの新聞」
で
『いのりまちだより』34号「まちのひろば＆みんなのお家のくらりちゃん出張版」
を公開しました！
みなさんからいただいたおたよりをご紹介！
ぜひチェックしてみてください♪"
https://www.inorimachi.com/fc_news/2026/0713150000.html,2026.07.13,まちの新聞「『Inori Minase 10th ANNIVERSARY POP UP Travel Record』グッズ撮影編」更新！,"ファンクラブページ内
「まちの新聞」
で
「『Inori Minase 10th ANNIVERSARY POP UP Travel Record』グッズ撮影編」
を公開しました！
撮影の様子をオフショットとともにお届けします！ぜひご覧ください☆"
